0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
647
991
647
654
640
1007
1023
1023
1023
1023
1023
1023
1023
1023
1023
1023
1022
1023
1023
1023
1023
1023
1023
574
574
574
574
574
574
574
574
574
574
559
514
514
514
614
36
36
36
36
638
36
36
36
36
36
36
36
879
895
895
895
879
367
303
367
639
258
367
367
258
258
258
258
258
258
258
258
258
258
258
258
258
639
879
895
258
258
258
895
895
895
895
895
895
895
863
863
863
262
262
262
326
70
70
326
838
838
854
854
854
854
854
983
854
854
626
626
626
626
626
626
562
562
562
562
562
562
562
562
562
562
562
562
562
562
562
562
754
754
754
754
562
754
754
754
754
754
754
754
754
146
146
146
754
544
690
130
690
690
690
690
690
690
130
130
130
130
130
130
130
130
130
130
130
130
130
130
130
130
130
130
130
130
162
160
160
160
160
160
160
160
160
160
162
160
160
160
1010
954
954
954
434
434
944
946
434
432
944
975
1015
1023
1015
1023
927
847
847
847
923
923
847
863
863
863
863
283
991
927
863
863
863
863
863
863
863
863
959
959
923
1023
863
895
893
895
877
877
895
895
895
895
895
273
273
275
272
883
883
787
786
786
891
891
787
955
955
955
955
955
787
819
50
307
307
307
50
50
50
50
50
50
50
50
370
370
50
50
34
34
34
34
34
34
34
50
50
50
1019
1019
754
754
1010
1010
1010
1010
978
978
978
978
978
1007
1007
1007
895
1023
1023
978
978
1007
979
979
467
979
1019
1019
130
130
506
48
130
130
130
130
48
130
130
130
254
130
254
254
130
130
130
130
130
766
48
48
48
48
48
764
766
48
48
48
48
48
48
48
766
1023
511
1023
895
895
511
215
215
1023
215
215
215
215
20
215
215
215
215
215
215
215
20
20
20
20
215
20
20
20
215
981
981
981
981
981
211
977
977
977
977
988
988
988
981
1023
1015
821
949
949
949
949
949
949
949
949
917
148
148
919
439
903
999
743
743
999
999
1007
999
743
743
743
743
871
751
623
935
935
943
943
943
943
943
957
957
679
999
999
999
130
130
130
130
130
1013
130
999
999
999
999
935
751
751
751
751
751
935
935
751
951
919
935
919
919
935
951
679
695
151
151
951
951
951
951
1015
1015
1015
1015
1023
1023
1023
759
759
759
759
759
245
245
245
245
245
245
245
753
753
753
753
753
753
753
751
733
726
726
733
733
733
733
1021
511
1023
511
478
478
478
477
477
477
447
447
447
447
447
447
207
207
447
207
447
207
169
169
445
445
47
47
47
47
47
47
47
47
47
959
47
47
47
47
6
6
6
783
783
783
6
6
39
47
559
831
33
807
33
295
567
823
567
567
567
567
863
607
607
607
567
605
607
605
605
93
93
93
93
93
605
597
597
93
85
85
85
85
597
513
85
513
513
513
513
513
80
80
80
80
80
80
80
80
80
80
80
592
592
80
592
80
80
80
80
80
80
80
592
592
592
68
68
68
68
68
68
68
68
68
599
68
599
68
68
68
68
68
895
68
68
68
68
68
68
68
68
68
68
68
68
68
68
70
70
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
631
6
6
631
887
6
895
639
559
6
6
6
575
575
575
895
895
575
575
575
559
559
575
559
33
33
33
33
33
33
895
895
895
575
575
959
959
559
559
1023
559
559
555
555
575
813
520
520
520
829
520
520
520
520
829
829
827
811
520
520
520
520
827
827
891
895
827
891
891
891
1019
1019
891
891
891
891
891
891
889
889
889
889
889
889
889
889
889
891
889
877
877
877
877
877
893
889
889
889
889
889
889
889
827
827
827
827
827
827
827
827
827
827
891
891
36
36
36
36
36
36
36
36
36
36
36
36
36
292
310
310
310
310
310
310
310
310
310
36
36
36
822
18
18
18
18
18
18
18
562
562
562
560
560
819
801
801
289
289
289
289
288
289
289
289
289
289
289
289
289
289
289
289
289
289
289
289
289
289
289
289
257
257
257
257
257
257
257
257
528
528
528
528
528
528
528
528
528
528
528
528
528
528
528
528
528
528
528
528
528
528
528
528
528
20
20
20
20
20
20
20
534
534
534
534
534
534
534
534
534
534
534
530
18
530
530
530
530
514
514
514
530
530
530
1023
915
798
798
798
286
778
778
778
778
778
778
778
778
778
1023
1023
778
1019
1019
1019
958
439
439
690
951
958
958
674
951
439
947
435
435
499
499
499
499
499
499
499
1011
1015
1015
887
887
887
887
631
631
631
631
631
53
53
127
639
767
766
766
766
766
766
766
734
734
734
734
254
578
578
1021
578
1023
578
578
578
703
1023
1023
1023
767
767
767
767
730
730
730
594
594
594
594
594
594
594
594
514
514
594
576
592
592
592
592
592
592
592
80
80
80
80
80
80
80
80
576
755
755
80
755
755
592
80
755
80
721
721
80
80
755
635
1017
1019
635
635
1019
1019
763
763
635
1019
1019
1019
1019
1019
499
499
499
1019
1019
1003
507
1019
1019
1023
1023
1019
1023
1023
1022
1023
1022
1022
1020
1020
764
959
958
958
958
958
958
958
958
954
954
954
958
958
950
950
950
958
954
954
958
1022
1022
990
990
18
606
598
598
606
606
606
598
598
598
598
598
598
598
598
598
606
598
598
598
602
606
606
606
532
532
854
606
862
862
862
862
860
856
784
860
861
861
988
980
0
