190	0	1110.15	984.58	1216.61	1150.62	1354.61	1292	1297.98	1225	1233	1352.72	228.33	197.57	276.64	307.7	326.05	362	383.25	371	371	364.45
191	0.03	1084.07	968.35	1195.11	1146.36	1337.31	1278.48	1292.11	1210.63	1220.94	1337.34	225.04	194.53	271.06	305.64	319.48	355.54	384.33	361.88	362	362.1
192	0.07	1057.95	952.74	1175.07	1135.82	1318.72	1263.94	1285.26	1195.25	1208.44	1324.05	221.29	191.06	265.84	301.06	312.53	347.47	382.76	353.88	350.94	359.31
193	0.1	1032.19	938.04	1157.23	1119.99	1297.97	1248.64	1277.81	1179.25	1195.63	1312.23	217.48	185.93	261.13	294.26	305.21	337.68	378.13	347.13	339.44	355.61
194	0.13	1007.3	924.05	1141.51	1101.41	1275.32	1234.35	1269.67	1162.71	1181.75	1300.61	213.88	178.73	256.84	287.96	298.16	328.08	371.94	340.89	329.75	351.15
195	0.17	984.12	910.57	1127.24	1079.68	1251.99	1221.48	1259.77	1144.08	1167.06	1289.62	210.27	170.31	252.28	282.82	291.84	319.97	365.45	334.55	322.25	346.25
196	0.2	963.74	897.73	1112.89	1053.46	1229.36	1208.92	1247.79	1124.2	1152.81	1279.78	206.19	160.92	246.24	277.38	286.01	312.88	358.77	328.45	316.13	340.51
197	0.23	946.56	886.11	1097.37	1024.59	1208.42	1195.91	1233.98	1106.9	1138.56	1270.18	201.1	149.44	238.84	271.58	280.17	306.41	351.97	323.29	309.88	333.83
198	0.27	931.96	876.07	1081.44	998.39	1189.5	1182.38	1218.12	1093.35	1123.93	1259.75	194.75	135.29	231.6	266.25	274.28	300.61	345.5	319.02	303.19	326.75
199	0.3	918.76	867.01	1065.48	977.33	1172.56	1168.73	1200.32	1081.35	1109.14	1248.29	187.37	119.83	224.97	261.98	268.64	295.2	339.51	314.99	297.67	319.36
200	0.33	906.22	858.55	1048.96	959.37	1157.05	1155.25	1181.73	1069.37	1093.96	1235.61	179.89	104.7	218.57	258.99	262.65	290.12	333.68	311.07	293.89	311.64
201	0.37	894.63	851.38	1032.63	942.52	1141.8	1141.62	1163.53	1057.68	1078.68	1221.53	173.42	90.67	212.97	256.72	255.27	285.17	327.76	307.66	290.5	303.99
202	0.4	884.24	845.98	1017.6	926.48	1125.55	1127.56	1146.07	1046.73	1063.55	1206.38	167.75	78.22	208.54	254.51	246.78	279.81	321.72	304.74	286.93	296.58
203	0.43	874.48	841.4	1003.38	911.41	1107.85	1113.23	1129.46	1036.17	1048.3	1190.49	161.55	67.78	204.51	252.13	238.26	274.09	315.44	301.62	283.76	289.49
204	0.47	864.75	835.63	989.48	897.27	1089.41	1099.12	1113.95	1025.44	1032.9	1173.82	154.21	59.33	200.26	249.44	230.18	268.3	308.92	298.11	280.54	282.8
205	0.5	854.98	827.78	976.44	884.02	1071.26	1085.42	1099.91	1014.12	1017.62	1156.58	146.35	53.03	195.99	246.38	222.9	262.59	302.13	294.9	276.35	276.4
206	0.53	845.45	819.11	964.55	871.69	1054.07	1071.97	1087.32	1002.19	1002.72	1139.21	138.98	49.34	192.1	243.27	216.62	256.98	295.09	292.37	271.55	270.04
207	0.57	836.47	811.15	953.6	859.81	1038.21	1058.71	1074.99	990.28	988.38	1122.01	132.6	47.94	188.82	241.21	210.93	251.06	288.29	290.08	266.78	263.41
208	0.6	827.74	804.49	943.28	847.41	1023.31	1045.59	1061.58	978.9	974.43	1105.13	126.98	47.76	185.95	241.1	205.49	244.6	281.72	287.51	262.14	256.52
209	0.63	818.74	799.05	932.86	834.12	1009.1	1032.53	1047.01	968.09	960.44	1088.87	122.05	47.95	182.54	241.93	200.23	237.85	275	284.64	257.39	249.45
210	0.67	809.65	793.65	921.78	820.45	996.04	1019.59	1031.85	957.95	946.48	1073.45	118.45	47.94	177.97	241.16	194.91	230.93	268.47	281.67	252.21	242.08
211	0.7	800.98	786.88	910.14	807.31	983.89	1006.79	1016.35	948.57	933.15	1058.6	116.57	47.58	173.22	237.47	189.27	224.17	262.14	278.73	246.8	234.69
212	0.73	792.55	778.63	898.02	795.5	971.73	993.86	1000.87	939.71	920.08	1044.18	115.7	47.35	169.29	231.87	183.25	217.66	255.71	275.83	241.76	227.66
213	0.77	783.74	769.14	884.9	785.49	958.78	980.77	985.98	931.23	906.13	1030.62	114.84	47.32	165.56	225.43	176.22	211.02	249.57	273.19	236.64	221
214	0.8	774.06	758.06	870.61	778.01	944.36	967.63	972.22	923.03	891.44	1018.15	113.7	47.02	161.12	217.05	167.94	204.36	243.97	271.31	230.69	214.89
215	0.83	763.96	746.24	856.35	774.2	928.59	954.46	959.51	914.62	877.25	1006.57	112.68	46.48	156.35	205.76	159.5	197.7	238.6	270.4	224.41	209.32
216	0.87	754.75	735.56	843.67	774.21	912.51	941.48	947.27	905.58	864.16	995.46	112.13	46.21	151.99	193.48	151.69	190.36	233.54	269.95	218.65	203.55
217	0.9	746.6	726.34	832.71	776.33	896.93	928.72	935.47	896.04	851.96	984.19	112.01	46.53	147.99	182.61	144.59	182.39	228.6	269.24	213.22	197.2
218	0.93	738.59	718.08	821.85	778.82	882.07	915.84	924.51	886.36	840.52	972.39	112.03	47.56	144.44	173.4	138.51	174.58	222.48	268.01	207.61	191.04
219	0.97	730.41	710.79	809.98	781.13	868.16	903.05	914.24	876.96	829.87	960.29	111.99	49.21	142.38	165.21	133.63	166.98	214.46	266.49	201.72	185.45
220	1	722.22	703.8	799.13	782.99	855.35	890.93	904.36	868.29	820.23	948.4	111.92	50.93	141.52	158.54	129.28	159.48	205.79	264.99	196.12	179.93
221	1.03	714.23	695.71	791.51	784.31	843.58	879.71	895.03	860.23	812.37	936.93	112.04	52.33	139.61	153.56	124.77	152.53	197.99	263.29	192.03	174.57
222	1.07	706.57	686.11	785.22	785.56	832.81	869.5	886.61	852.49	807.39	925.89	112.34	53.67	135.72	148.75	120.18	146.07	191.1	260.65	189.61	169.87
223	1.1	699.02	676.35	777.65	786.44	823.01	860.5	879.38	845.24	805.12	915.32	112.43	55.26	131.29	143.31	116.01	139.4	184.7	256.51	187.53	165.43
224	1.13	691.4	667.81	769.33	786	814.08	852.43	873.11	838.75	803.44	905.15	112.02	56.96	128.04	137	112.42	132.1	178.51	251.21	184.44	160.38
225	1.17	683.92	659.99	761.44	784.94	806.06	844.67	867.26	833.02	800.69	895.02	111.16	58.4	126.81	129.56	109.07	124.54	172.31	245.64	179.81	154.75
226	1.2	676.52	651.68	752.63	783.88	798.96	837.02	861.62	827.85	797.63	884.71	109.97	59.32	127.94	122.69	105.72	117.36	166.42	240.44	174.44	149.04
227	1.23	669.02	643.15	741.13	781.06	792.17	829.87	856.25	822.97	795.31	874.58	108.55	59.66	130.94	117.25	102.56	110.74	161.26	235.65	169.13	143.18
228	1.27	661.8	635.1	729.38	776.31	785.42	823.57	851.17	818.12	793.19	865.26	107.16	59.66	134.19	112.38	99.92	104.28	156.75	231.07	164.06	137.01
229	1.3	655.37	627.66	721	772	778.81	818.04	846.38	813.29	789.75	856.83	105.96	59.7	137.06	108.38	97.5	97.77	152.48	226.78	159.31	131.11
230	1.33	649.69	620.94	714.38	767.44	769.88	812.73	841.59	808.66	784.44	848.84	104.9	59.85	140.5	105.06	94	91.5	148.09	223.06	154.38	126.11
231	1.37	644.25	614.22	706.38	758.88	757	807.03	836.21	804.35	779	840.99	103.75	59.77	144.63	100.94	88.94	86.05	143.9	220.04	149.75	122.1
232	1.4	638.6	606.62	697.38	745.75	744.19	800.91	829.37	800.25	774.88	833.29	102.3	59.16	148.44	96.19	84.38	81.84	140.94	217.45	146.56	118.71
233	1.43	632.53	598.71	688.06	731.31	734.38	794.78	820.49	796.16	770.25	825.59	100.62	58.01	151.44	92.94	82.06	78.71	139.49	214.9	143.81	115.5
234	1.47	626.29	591.56	678.13	716.69	725.25	788.93	809.65	792.12	763.38	817.84	99.12	56.65	153.81	92.19	81.13	76.03	138.24	212.28	140.44	112.67
235	1.5	620.27	585.72	668.1	700.69	715.44	783.21	797.48	788.1	756.13	810.13	98.16	55.7	154.88	91.81	80.13	73.27	136.53	209.67	137.31	110.87
236	1.53	614.03	580.99	657.84	684.31	706.63	777.23	786.41	783.69	750.56	802.45	97.4	55.39	153.42	89.19	78.94	70.54	135.31	207.1	134.75	110.11
