731	24.33	2064.59	2075.04	2121.99	2061.98	1208.77	1141.21	1259.87	1068.81
736	24.5	2065	2084.6	2120.91	2061.98	1204.69	1137.09	1254.36	1063.27
741	24.67	2064.4	2095.74	2120.34	2064.49	1200.06	1133.32	1248.04	1057.46
746	24.83	2062.79	2108.11	2120.13	2069.36	1194.87	1129.15	1241.45	1052.07
751	25	2061.32	2119.4	2120.36	2076.24	1190.15	1123.82	1234.99	1047.09
756	25.17	2059.87	2128.07	2120.93	2084.38	1185.71	1118.12	1228.65	1042.46
761	25.33	2058.07	2134.62	2121.7	2092.62	1180.19	1112.66	1222.44	1038.5
766	25.5	2056.37	2140.26	2122.65	2100.37	1173.9	1107.14	1215.81	1035.23
771	25.67	2054.93	2146.28	2123.98	2107.85	1167.66	1101.6	1208.39	1032.25
776	25.83	2053.81	2153.05	2125.86	2114.97	1161.65	1096.23	1200.74	1029.43
781	26	2053.38	2159.71	2128.33	2121.23	1156	1091.2	1193.37	1026.93
786	26.17	2053.69	2165.56	2131.34	2126.52	1150.48	1086.68	1186.59	1024.76
791	26.33	2054.68	2170.87	2134.84	2131.27	1144.84	1082.44	1180.36	1022.66
796	26.5	2056.16	2176.1	2138.87	2136.21	1139.33	1078.21	1174.04	1020.17
801	26.67	2058	2181.21	2143.61	2141.7	1133.88	1074.18	1167.04	1016.99
806	26.83	2060.24	2186.11	2148.87	2147.13	1128.05	1070.38	1159.45	1013.55
811	27	2062.7	2191.08	2153.69	2151.68	1121.91	1066.54	1152.18	1010.36
816	27.17	2065.11	2196.03	2157.5	2155.56	1115.71	1062.73	1145.67	1007.32
821	27.33	2067.62	2200.77	2160.89	2159.36	1109.38	1059.31	1139.11	1004.09
826	27.5	2070.58	2206.64	2164.74	2163.13	1102.97	1055.64	1131.47	1000.74
831	27.67	2073.9	2213.84	2169.48	2166.7	1096.96	1049.8	1122.5	997.46
836	27.83	2077.52	2219.61	2174.8	2170.29	1091.49	1041.01	1113.01	994.09
841	28	2081.78	2222.88	2179.77	2174.21	1085.99	1031.25	1104.23	990.2
846	28.17	2086.54	2225.24	2183.68	2178.25	1080.2	1022.41	1096.26	985.59
851	28.33	2091.26	2227.59	2186.34	2181.74	1074.35	1013.86	1088.11	980.33
856	28.5	2095.63	2229.95	2187.87	2184.19	1068.75	1004.72	1080.65	974.61
861	28.67	2099.62	2232.61	2188.54	2185.6	1063.43	995.58	1076.46	968.73
866	28.83	2103.38	2236.14	2188.68	2186.17	1058.11	987.62	1075.18	962.78
871	29	2106.96	2240.27	2188.97	2186.05	1052.73	981.43	1073.11	956.96
876	29.17	2110.53	2243.51	2190.45	2185.4	1047.3	976.12	1066.92	951.4
881	29.33	2114.57	2244.99	2193.69	2184.39	1041.39	969.93	1056.6	945.64
886	29.5	2118.89	2245.28	2198.41	2182.96	1035.24	961.97	1045.7	939.09
891	29.67	2122.65	2244.99	2204.08	2181.19	1029.52	953.13	1036.96	931.61
896	29.83	2125.73	2243.73	2209.49	2179.42	1023.99	944.81	1030.38	923.7
901	30	2128.39	2241.52	2213.23	2177.78	1018.39	937	1025.32	916.23
906	30.17	2130.65	2239.17	2215.57	2175.9	1013.03	928.77	1021.03	909.51
911	30.33	2132.67	2236.93	2217.47	2173.18	1007.82	920.18	1016.74	902.96
916	30.5	2134.57	2234.5	2219.03	2169.36	1002.64	911.62	1012.4	896.19
921	30.67	2136.34	2232.06	2220.35	2164.45	997.5	903.31	1007.93	888.93
926	30.83	2138.36	2229.94	2221.82	2158.94	991.52	895.75	1002.64	881.02
931	31	2140.81	2227.79	2223.34	2153.71	984.53	888.66	996.41	873.24
936	31.17	2143.19	2224.9	2224.42	2148.88	978.03	880.74	990.46	866.06
941	31.33	2145.23	2221.4	2224.77	2143.59	972.6	871.61	985.53	858.89
946	31.5	2147.23	2218.2	2224.49	2137.3	967.19	861.79	980.36	851.38
951	31.67	2149.18	2215.51	2223.71	2130.17	961.16	851.11	973.37	843.67
956	31.83	2150.46	2212.14	2222.73	2123.15	955.06	839.04	964.93	836.3
961	32	2150.59	2206.34	2221.69	2117.09	949.25	826.28	956.36	829.78
