436	14.5	1704.09	1539.22	1714.06	1767.06	1644.52	1288.33	1038.66	1168.93	1059.45	1142.85
441	14.67	1711.49	1534.51	1720.62	1756.2	1647.24	1287.69	1050.33	1166.26	1044.69	1139.92
446	14.83	1717.3	1529.71	1728.76	1747.92	1653.91	1284.19	1067.15	1159	1031.1	1133.74
451	15	1734.68	1524.32	1734.62	1741.65	1657.78	1275.5	1084.47	1151.07	1020.23	1124.13
456	15.17	1746.09	1519.69	1735.9	1735.94	1657.59	1269.47	1101.63	1141.46	1010.34	1113.05
461	15.33	1754.85	1518.15	1734.3	1729.57	1657.42	1263.34	1119.57	1134.14	999.7	1104.75
466	15.5	1759.9	1516.58	1728.55	1721.34	1655.4	1255.15	1130.86	1104.75	986.01	1095.08
471	15.67	1762.88	1516.65	1723.79	1702.45	1653.64	1247.81	1147.46	1095.23	981.65	1084.91
476	15.83	1764.47	1516.11	1723.79	1683.76	1650.51	1235.11	1162.66	1085.7	989.94	1076.18
481	16	1765.06	1513.59	1714.27	1651.6	1645.1	1221.42	1174.65	1071.42	994.85	1064.04
486	16.17	1766.25	1509.33	1719.03	1614.06	1638.91	1214.67	1186.23	1061.89	994.81	1057.37
491	16.33	1742.84	1504.27	1714.27	1580.94	1626.12	1198.56	1196.18	1057.13	999.99	1052.59
496	16.5	1709.51	1494.72	1690.46	1548.72	1612.09	1194.46	1208.64	1047.61	999.99	1048.7
501	16.67	1670.17	1481.73	1666.65	1513.68	1594.78	1181.36	1212.55	1042.85	1004.31	1044.79
506	16.83	1645.01	1461.34	1614.27	1489.02	1571.41	1171.42	1205.85	1023.8	1010.24	1042.85
511	17	1614.52	1438.28	1562.84	1459.51	1542.84	1153.12	1194.23	988.94	1017.36	1058.51
516	17.17	1588.32	1410.96	1521.41	1435.17	1520.51	1139.75	1184.05	946.42	1019.04	1063.48
521	17.33	1572.24	1395.91	1477.26	1414.27	1495.22	1132.91	1176.86	907.78	1018.92	1068.99
526	17.5	1541.48	1368.34	1432.67	1395.36	1470.64	1123.12	1164.04	885.92	998.31	1072.49
531	17.67	1493.14	1344.81	1395.01	1365.42	1439.49	1131.24	1154.01	882.68	962.82	1069.58
536	17.83	1435.7	1324.1	1376.18	1335.01	1415.11	1125.58	1139.62	890.47	918.42	1066.24
541	18	1387.52	1296.42	1333.32	1299.99	1387.24	1116.54	1118.64	904.75	880.94	1060.77
546	18.17	1350.78	1276.73	1313.17	1276.18	1344.48	1100.19	1100.72	904.02	847.61	1032.51
551	18.33	1320.75	1261.28	1287.72	1247.06	1299.17	1079.04	1076.33	907.68	824.75	985.57
556	18.5	1297.04	1239.83	1261.89	1208.38	1252.37	1056.68	1045.39	930.51	818.81	938.09
561	18.67	1280.33	1224.1	1234.43	1184.34	1209.51	1039.16	1019.19	922.01	828.56	919.04
566	18.83	1252.19	1195.23	1230.19	1166.85	1171.42	1015.19	995.23	916.73	837.52	904.75
571	19	1234.15	1180.94	1217.94	1142.47	1128.56	996.06	961.9	900.91	861.52	880.94
576	19.17	1209.51	1157.13	1209.16	1123.8	1114.28	971.42	942.85	886.76	865.17	871.42
581	19.33	1195.23	1133.32	1198.4	1112.77	1109.51	957.13	928.56	870.54	859.44	857.13
586	19.5	1185.7	1109.51	1188.78	1095.23	1104.75	928.56	919.04	856.98	842.85	838.09
591	19.67	1162.69	1090.47	1180.6	1095.23	1099.99	902.57	904.75	843.53	828.56	823.8
596	19.83	1151.26	1065.65	1176.55	1095.23	1095.23	879.99	899.56	829.48	819.04	809.52
601	20	1139.17	1045.3	1177.21	1104.75	1095.23	854.14	888.59	812.83	814.28	799.99
606	20.17	1123.8	1027.61	1179.58	1099.99	1095.23	823.8	872.06	793.87	809.52	790.47
611	20.33	1128.56	1020.19	1181.73	1099.99	1095.23	795.23	861.03	778.76	795.23	780.94
616	20.5	1128.56	1012.47	1182.73	1099.99	1090.47	761.9	843.36	766.06	780.94	771.42
621	20.67	1128.56	1008.09	1182.96	1099.99	1085.7	742.85	828.8	753.11	776.18	766.66
626	20.83	1119.04	1010.86	1183.06	1099.99	1080.94	719.04	814.03	741.79	766.66	761.9
631	21	1119.04	1021.6	1183.32	1095.23	1076.18	699.99	806.46	730.95	761.9	761.9
636	21.17	1118.71	1043.83	1183.42	1099.99	1080.94	682.42	800.49	720.37	757.14	757.14
641	21.33	1115.91	1057.42	1182.02	1099.99	1076.18	663.83	800.28	708.9	752.37	752.37
646	21.5	1113.96	1066.66	1181.25	1104.75	1071.42	651.42	799.99	699.23	742.85	747.61
651	21.67	1112.47	1080.94	1180.94	1119.04	1071.42	633.16	795.23	691.57	747.61	742.85
656	21.83	1112.34	1099.99	1178.25	1128.56	1071.42	617.85	809.52	679.08	752.37	738.09
661	22	1113.08	1119.04	1176.94	1142.85	1071.42	604.42	819.04	672.37	761.9	733.33
666	22.17	1112.34	1142.85	1175.96	1147.61	1071.42	590.47	823.8	666.01	771.42	728.56
671	22.33	1111.58	1157.13	1173.51	1157.13	1066.66	582.53	828.56	655.99	771.42	719.04
676	22.5	1108.49	1171.42	1171.99	1171.42	1066.66	569.72	833.33	647.8	780.94	714.28
681	22.67	1106.56	1190.46	1169.97	1180.94	1071.42	561.24	842.85	641.82	780.94	704.76
686	22.83	1105.39	1209.51	1168.42	1190.46	1076.18	554.6	833.33	633.5	790.47	685.71
691	23	1102.71	1223.8	1165.01	1209.51	1076.18	542	833.33	623.07	804.75	676.18
696	23.17	1104.75	1252.37	1157.13	1219.04	1085.7	532.01	823.8	604.76	809.52	657.14
701	23.33	1107.45	1266.65	1147.61	1228.56	1090.47	525.39	814.28	599.99	809.52	647.61
706	23.5	1115.18	1280.94	1138.08	1238.08	1090.47	520.84	809.52	595.23	809.52	638.09
711	23.67	1134.56	1299.99	1133.32	1242.85	1095.23	514.63	799.99	590.47	809.52	628.57
716	23.83	1139.96	1314.27	1128.56	1261.89	1104.75	513.13	785.71	590.47	814.28	619.04
721	24	1149.45	1319.04	1128.56	1266.65	1109.51	510.75	776.18	580.95	814.28	614.28
726	24.17	1169.76	1319.04	1133.32	1276.18	1114.28	505.79	761.9	576.18	809.52	599.99
731	24.33	1174.75	1318.75	1138.08	1285.7	1119.04	504.92	758.72	566.66	809.52	595.23
736	24.5	1184.34	1318.46	1142.85	1290.46	1128.56	504.89	745.74	557.14	795.23	590.47
741	24.67	1193.84	1318.02	1147.61	1295.23	1147.61	504.91	731.74	552.38	790.47	585.71
746	24.83	1204.41	1319.04	1157.13	1295.23	1157.13	504.25	704.76	547.61	780.94	585.71
751	25	1219.72	1319.04	1166.66	1304.75	1161.89	501.58	695.23	542.85	771.42	585.71
756	25.17	1228.81	1314.27	1171.42	1304.75	1180.94	498.99	685.71	538.09	766.66	585.71
761	25.33	1236.37	1309.51	1180.94	1309.51	1185.7	497.33	671.42	528.57	761.9	585.71
766	25.5	1249.99	1306.13	1185.7	1319.04	1195.23	494.37	662.36	528.57	757.14	585.71
771	25.67	1258.54	1301.14	1190.46	1319.04	1209.51	493.29	646.3	528.57	738.09	590.47
776	25.83	1266.48	1297.61	1195.23	1314.27	1223.8	492.41	628.93	528.57	723.8	595.23
781	26	1275.58	1295.93	1204.75	1319.96	1213.24	490.87	613.57	528.57	722.88	594.51
786	26.17	1283.22	1293.96	1209.51	1321.42	1219.35	489.85	601.74	533.33	713.98	593.43
791	26.33	1291.87	1292	1214.27	1325.6	1225.25	487.65	587.25	528.57	698.84	591.92
796	26.5	1308.83	1291.33	1219.04	1326.18	1230.36	482.76	572.58	528.57	691.13	590.38
801	26.67	1315.07	1293.32	1233.32	1328.29	1234.33	480.55	561.63	523.8	678.7	588.95
806	26.83	1321.59	1299.99	1238.08	1332.31	1238.98	479.25	551.29	519.04	664.78	586.7
811	27	1328.56	1307.69	1238.08	1338.5	1246.39	476.01	542.29	514.28	654.2	580.28
816	27.17	1330.2	1320.68	1238.08	1346.97	1246.96	474.87	531.85	504.76	641.9	579.97
821	27.33	1334.75	1323.93	1238.08	1355.13	1251.75	470.63	530.24	500	628.41	575.56
826	27.5	1338.08	1330.94	1242.85	1361.61	1252.47	464.51	526.06	500	616.8	574.8
831	27.67	1342.84	1340.46	1242.85	1368.33	1255.19	453.69	521.42	495.23	605.32	571.62
836	27.83	1344.98	1348.9	1247.61	1375.14	1257.13	448.93	516.73	490.47	594.04	568.57
841	28	1348.92	1358.28	1242.85	1383.4	1260.47	440.23	508.7	485.71	582.64	564.53
846	28.17	1350.72	1364.03	1238.08	1394.63	1262.69	435.34	503.28	480.95	570.03	560.65
851	28.33	1360.81	1370.6	1238.08	1400.32	1264.69	424.89	496.19	476.19	562.72	557.86
856	28.5	1370.74	1377.1	1242.85	1406.97	1268.43	418.36	490.47	480.95	552.69	554.37
861	28.67	1376.83	1383.92	1257.13	1412.11	1273.97	414.07	483.78	476.19	544.58	548.31
866	28.83	1382.95	1392.14	1266.65	1418.24	1277.22	408.42	475.77	476.19	536.34	544.59
871	29	1389.84	1401.96	1276.18	1423.3	1280.94	402.07	467.65	476.19	528.07	537.71
876	29.17	1394.46	1406.79	1285.7	1429.07	1284.32	397.71	463.26	476.19	519.04	532.08
881	29.33	1404.33	1413.66	1304.75	1436.28	1288.73	389.64	456.52	476.19	509.03	526.83
886	29.5	1409.69	1419.47	1314.27	1442.02	1293.24	385.34	450.79	476.19	501.47	522.02
891	29.67	1420.12	1423.94	1323.8	1447.76	1299	377.49	446.6	471.42	494.47	516.56
896	29.83	1423.8	1428.99	1333.32	1454.21	1305.08	375.39	440.69	471.42	486.63	512.4
901	30	1432.84	1433.04	1338.08	1460.91	1319.04	369.76	436.83	466.66	477.5	514.28
906	30.17	1441.41	1436.45	1342.84	1463.25	1319.04	363.81	433.33	452.38	471.93	504.76
911	30.33	1449.03	1440.39	1352.37	1470.15	1333.32	360.95	428.7	442.85	461.2	500
916	30.5	1455.85	1447.61	1371.42	1475.76	1333.32	360.99	421	428.57	453.78	495.23
921	30.67	1461.1	1451.89	1380.94	1480.07	1333.32	361.27	416.42	423.81	449.2	485.71
926	30.83	1473.12	1456	1390.46	1486.15	1342.84	361.05	412.78	414.28	444.49	476.19
931	31	1478.99	1460.73	1404.75	1495.54	1357.13	360.17	409.01	404.76	439.68	476.19
936	31.17	1490.46	1464.94	1414.27	1508.83	1357.13	358.85	406.71	395.23	433.56	471.42
941	31.33	1500.3	1468.28	1419.03	1514.11	1357.13	357.93	404.29	385.71	432.34	466.66
946	31.5	1520.03	1454.16	1428.56	1517.5	1361.89	356.15	400.12	380.95	431.95	461.9
951	31.67	1527.09	1480.94	1438.08	1523.2	1366.65	355.86	400	380.95	430.35	461.9
956	31.83	1533.51	1485.7	1447.61	1529.67	1369.53	355.81	395.23	380.95	428.73	464.23
961	32	1540.56	1490.46	1453.25	1551.41	1373.44	355.43	400	382.54	427.38	460.71
966	32.17	1549.07	1495.22	1464.64	1552.37	1385.12	355.49	400	378.93	423.81	454.11
971	32.33	1555.77	1499.99	1468.44	1566.65	1392.18	355.78	400	377.82	428.57	448.81
976	32.5	1562.71	1514.27	1474.33	1566.65	1398.66	355.99	404.76	376.03	447.61	443.51
981	32.67	1572.56	1509.51	1492.72	1576.18	1406.47	356.81	414.28	370.92	452.38	437.56
986	32.83	1582.52	1519.03	1503.56	1595.22	1412.87	358.73	419.04	377.08	457.14	432.91
991	33	1586.7	1523.8	1512.68	1604.75	1422.12	359.9	419.04	383.44	466.66	426.33
996	33.17	1598.86	1528.56	1530.21	1609.51	1427.52	357.42	419.04	388.64	471.42	423.51
1001	33.33	1603.71	1533.32	1548.75	1619.03	1440.46	360.87	419.04	393.33	480.95	420.63
1006	33.5	1614.75	1538.08	1575.99	1633.32	1445.82	367.38	423.81	404.76	485.71	421.28
1011	33.67	1621.85	1547.6	1598	1633.32	1453.86	373.01	438.09	413.88	485.71	423.51
1016	33.83	1631.22	1552.37	1622.71	1642.84	1463.36	379.42	438.09	423.16	495.23	426.19
1021	34	1642.64	1566.65	1636.37	1652.37	1473.22	385.71	442.85	430.09	500	428.73
1026	34.17	1657.34	1571.41	1654.31	1666.65	1478.8	394.15	442.85	440.26	514.28	429.55
1031	34.33	1668.24	1573.93	1665.46	1676.17	1489.61	401.36	449.72	447.95	519.04	433.84
1036	34.5	1675.98	1581.98	1678.32	1685.7	1493.99	407.23	455.06	457.45	523.8	434.71
1041	34.67	1683.15	1591.8	1687.43	1690.46	1502.37	413.09	462.35	464.93	523.8	437.46
1046	34.83	1692.25	1599.06	1698.29	1704.75	1505.94	421.82	467.12	473.73	533.33	438.69
1051	35	1698.85	1610.33	1713.48	1714.27	1519.63	427.89	473.56	485.87	547.61	443.85
1056	35.17	1703.23	1627.31	1719.82	1714.27	1525.66	432.03	482.19	490.15	552.38	446.58
1061	35.33	1712.82	1632.49	1731.15	1714.27	1527.57	440.16	485.09	496.68	561.9	447.61
1066	35.5	1719.26	1643.01	1728.55	1714.27	1535.36	444.21	492.44	495.23	576.18	452.04
1071	35.67	1723.79	1648.61	1747.6	1714.27	1544.32	448.26	496.82	504.76	580.95	455.66
1076	35.83	1731.41	1659.17	1761.89	1714.27	1557.13	455.71	503.91	509.52	590.47	459.42
1081	36	1736.35	1668.56	1766.65	1714.27	1561.52	462.98	510.85	514.28	599.99	460.07
1086	36.17	1741.03	1673.2	1776.17	1714.27	1568.72	471.88	514.28	523.8	619.04	461.9
1091	36.33	1744.84	1681.84	1780.94	1717.16	1578.56	483.41	525.17	523.8	622.78	465.07
1096	36.5	1742.44	1684.31	1791.69	1717.06	1586.19	482.34	529.76	524.33	629.55	467.15
1101	36.67	1742.16	1687.4	1802.28	1717.57	1597.21	492.29	536.9	526.45	648.16	470.43
1106	36.83	1742.84	1690.11	1811.55	1717.67	1604.1	494.5	545.32	527.72	654.25	474.24
1111	37	1743.03	1692.41	1822.14	1718.5	1613.14	500.95	553.46	529.81	663.66	483.67
1116	37.17	1744.63	1692.84	1835.05	1720.44	1615.14	511.9	555.95	536.57	672.48	489.82
1121	37.33	1746.41	1694.57	1839.53	1720.57	1615.5	520.23	566.99	542.23	679.41	491.24
1126	37.5	1748.4	1695.41	1843.06	1726.26	1620.84	529.36	573.44	549.99	689.48	502.79
1131	37.67	1749.7	1696.7	1845.77	1729.96	1624.75	538.85	580.95	558.05	692.99	511.74
1136	37.83	1750.08	1698.79	1848.79	1742.05	1630.14	546.47	590.13	569.04	699.68	525.39
1141	38	1750.72	1698.79	1850.32	1750.56	1633.32	556.4	598.12	575.5	702.95	533.15
1146	38.17	1750.63	1699.81	1851.68	1760.75	1637.51	567.09	603.57	583.44	706.28	543.23
1151	38.33	1751.12	1695.01	1852.84	1765.83	1640.54	571.63	615.58	589.99	707.88	551.55
1156	38.5	1752.55	1688.63	1856.44	1772.64	1643.37	582.78	627.28	599.99	710.29	560.14
1161	38.67	1752.54	1683.41	1860.16	1779.03	1646.58	587.65	639.23	607.57	713.17	568.7
1166	38.83	1752.53	1679.35	1863.6	1784.11	1649.62	591.13	649.2	614.47	715.58	576.73
1171	39	1754.38	1676.53	1865.22	1788.77	1652.05	598.9	658.19	618.09	717.2	583.33
1176	39.17	1756.94	1672.15	1870.82	1794.56	1653.95	608.76	670.14	630.35	720.68	589.36
1181	39.33	1758.37	1666.82	1872.66	1799.49	1658.28	616.35	684.56	635.58	723.97	597.86
1186	39.5	1759.98	1663.03	1874.13	1802.96	1661.41	621.52	693.14	640.58	726.33	605.71
1191	39.67	1761.34	1660.75	1874.98	1809.81	1664.19	627.83	707.61	646.66	731.33	611.36
1196	39.83	1762.46	1659.17	1875.76	1813.55	1667.96	633.33	712.75	650.3	733.18	619.21
1201	40	1763.67	1660.3	1876.89	1821.24	1671.25	638.88	722.92	656.66	737.58	623.8
1206	40.17	1764.58	1660.97	1878.08	1832.28	1673.48	642.85	731.49	660.71	744.51	627.45
1211	40.33	1766.27	1663.79	1879.18	1835.8	1679	648.95	740.56	665.91	748.85	634.91
1216	40.5	1767.41	1665.92	1880.93	1838.47	1683.41	653.14	750.36	673.01	756.94	640.76
1221	40.67	1770.18	1669.03	1880.29	1836.27	1685.52	658.37	759.7	672.29	757.63	643.58
1226	40.83	1772.12	1673.55	1883.2	1837.57	1689.31	662.43	768.96	680.95	763.09	650.57
1231	41	1776.17	1688.08	1885.96	1836.7	1691.82	667.39	782	689.94	770.19	655.27
1236	41.17	1785.05	1698.4	1884.98	1834.96	1697.24	676.62	790.2	692.61	780.94	664.46
1241	41.33	1790.19	1704.24	1882.84	1833.81	1699.98	682	795.98	697.14	784.23	668.63
1246	41.5	1788.94	1710.06	1880.5	1831.28	1708.02	683.54	801.82	701.51	792.34	678.56
1251	41.67	1796.58	1718.65	1877.93	1827.57	1713.61	691.83	810.66	706.01	803.44	684.89
1256	41.83	1798.12	1725.61	1875.7	1826.1	1718.31	693.58	817.45	709.04	808.59	691.05
1261	42	1804.98	1733.53	1872.09	1824.21	1724.64	701.18	824.67	712.46	817.36	697.78
1266	42.17	1807.36	1743.29	1861.89	1822.2	1727.33	704.04	832.42	723.8	823.45	701.07
1271	42.33	1808.06	1748.02	1857.13	1821.57	1730.74	706.2	836.22	723.8	825.87	706.74
1276	42.5	1810.74	1754.01	1857.13	1820.67	1734.08	710.75	842.12	723.8	832.88	711.36
1281	42.67	1813.62	1759.6	1857.13	1819.73	1738.82	715.58	846.28	728.56	842.71	716.96
1286	42.83	1815.3	1767.73	1857.13	1819.03	1741.16	720.49	855.19	733.33	847.75	720.3
1291	43	1815.86	1771.61	1857.13	1818.29	1747.11	721.42	860.31	738.09	852.82	727.42
1296	43.17	1816.34	1774.19	1857.13	1817.33	1747.42	724.22	864.87	742.85	860.71	731.68
1301	43.33	1814.27	1777.31	1857.13	1815.86	1748.42	723.8	874.37	742.85	867.96	736.45
