1	0	1977.18	1099.35
2	0.03	1981.42	1099.15
3	0.07	1981.9	1099.18
4	0.1	1982.94	1099.23
5	0.13	1983.94	1099.34
6	0.17	1984.94	1099.42
7	0.2	1986.17	1099.45
8	0.23	1987.85	1099.48
9	0.27	1989.46	1099.52
10	0.3	1990.82	1099.52
11	0.33	1992.31	1099.49
12	0.37	1993.76	1099.48
13	0.4	1994.96	1099.53
14	0.43	1996.34	1099.59
15	0.47	1998.2	1099.61
16	0.5	2000.08	1099.59
17	0.53	2001.44	1099.56
18	0.57	2002.76	1099.54
19	0.6	2004.35	1099.53
20	0.63	2005.59	1099.53
21	0.67	2006.58	1099.52
22	0.7	2008.03	1099.49
23	0.73	2009.85	1099.47
24	0.77	2011.66	1099.48
25	0.8	2013.51	1099.55
26	0.83	2015.52	1099.58
27	0.87	2017.19	1099.46
28	0.9	2018.08	1099.31
29	0.93	2019.06	1099.3
30	0.97	2021.12	1099.34
31	1	2023.69	1099.4
32	1.03	2025.64	1099.48
33	1.07	2027.01	1099.55
34	1.1	2028.3	1099.54
35	1.13	2029.73	1099.5
36	1.17	2031.61	1099.46
37	1.2	2033.76	1099.44
38	1.23	2035.33	1099.39
39	1.27	2036.34	1099.34
40	1.3	2037.44	1099.38
41	1.33	2038.65	1099.45
42	1.37	2039.78	1099.47
43	1.4	2041.12	1099.46
44	1.43	2042.87	1099.47
45	1.47	2044.82	1099.46
46	1.5	2046.75	1099.43
47	1.53	2048.42	1099.47
48	1.57	2049.77	1099.55
49	1.6	2051.1	1099.51
50	1.63	2052.53	1099.36
51	1.67	2053.86	1099.27
52	1.7	2054.96	1099.3
53	1.73	2055.95	1099.33
54	1.77	2057.19	1099.32
55	1.8	2058.72	1099.33
56	1.83	2060.06	1099.39
57	1.87	2061.15	1099.46
58	1.9	2062.36	1099.46
59	1.93	2063.56	1099.41
60	1.97	2064.66	1099.35
61	2	2065.92	1099.29
62	2.03	2067.29	1099.25
63	2.07	2068.59	1099.25
64	2.1	2069.79	1099.27
65	2.13	2070.9	1099.29
66	2.17	2071.91	1099.28
67	2.2	2072.84	1099.21
68	2.23	2073.68	1099.13
69	2.27	2074.47	1099.13
70	2.3	2075.51	1099.24
71	2.33	2076.89	1099.31
72	2.37	2078.14	1099.18
73	2.4	2078.97	1098.79
74	2.43	2079.64	1098.38
75	2.47	2080.7	1098.32
76	2.5	2082.23	1098.57
77	2.53	2083.71	1098.79
78	2.57	2085	1098.77
79	2.6	2085.98	1098.56
80	2.63	2086.53	1098.31
81	2.67	2087.17	1098.31
82	2.7	2088.32	1098.65
83	2.73	2089.96	1099.01
84	2.77	2091.76	1099.05
85	2.8	2093.15	1098.81
86	2.83	2094.02	1098.61
87	2.87	2094.76	1098.69
88	2.9	2095.69	1098.96
89	2.93	2096.86	1099.15
90	2.97	2098.06	1099.15
91	3	2099.24	1098.96
92	3.03	2100.42	1098.79
93	3.07	2101.59	1098.84
94	3.1	2102.58	1099.07
95	3.13	2103.41	1099.2
96	3.17	2104.37	1099.17
97	3.2	2105.46	1099.11
98	3.23	2106.4	1099.07
99	3.27	2107.18	1098.95
100	3.3	2107.97	1098.69
101	3.33	2108.75	1098.41
102	3.37	2109.29	1098.21
103	3.4	2109.69	1098.07
104	3.43	2110.41	1097.93
105	3.47	2111.44	1097.82
106	3.5	2112.36	1097.8
107	3.53	2113.6	1097.75
108	3.57	2116	1097.57
109	3.6	2118.87	1097.3
110	3.63	2120.72	1097.05
111	3.67	2121.73	1096.82
112	3.7	2122.89	1096.6
113	3.73	2124.75	1096.41
114	3.77	2127.93	1096.06
115	3.8	2132	1095.61
116	3.83	2135.11	1095.46
117	3.87	2136.31	1095.65
118	3.9	2136.17	1095.79
119	3.93	2135.7	1095.84
120	3.97	2135.61	1095.94
121	4	2136.06	1096.15
122	4.03	2137.08	1096.45
123	4.07	2138.44	1096.89
124	4.1	2139.77	1097.42
125	4.13	2141.07	1097.95
126	4.17	2142.48	1098.49
127	4.2	2143.92	1099.04
128	4.23	2145.14	1099.45
129	4.27	2146.2	1099.7
130	4.3	2147.57	1099.99
131	4.33	2149.59	1100.56
132	4.37	2152.63	1101.59
133	4.4	2156.2	1102.86
134	4.43	2158.92	1103.8
135	4.47	2160.25	1104.19
136	4.5	2160.94	1104.27
137	4.53	2162.42	1104.5
138	4.57	2166.01	1105.31
139	4.6	2170.55	1106.4
140	4.63	2173.51	1107.07
141	4.67	2174.57	1107.2
142	4.7	2175.25	1107.17
143	4.73	2176.49	1107.25
144	4.77	2178.38	1107.47
145	4.8	2180.51	1107.65
146	4.83	2182.15	1107.75
147	4.87	2183.43	1107.9
148	4.9	2185.23	1108.14
149	4.93	2187.48	1108.33
150	4.97	2189.56	1108.39
151	5	2191.61	1108.57
152	5.03	2193.79	1109.24
153	5.07	2195.6	1110.16
154	5.1	2196.9	1110.83
155	5.13	2197.83	1111.13
156	5.17	2198.04	1111.1
157	5.2	2198.49	1111.28
158	5.23	2200.58	1112.25
159	5.27	2202.92	1113.25
160	5.3	2203.39	1113.24
161	5.33	2202.68	1112.71
162	5.37	2203.32	1113.02
163	5.4	2206.02	1114.42
164	5.43	2208.93	1115.83
