201	1.67	381	702.84
202	1.68	383.27	703.94
203	1.68	381.41	702.88
204	1.69	380.82	702.73
205	1.7	375.83	700.62
206	1.71	373.54	699.6
207	1.72	377.95	701.83
208	1.72	377.13	701.5
209	1.73	375.8	700.53
210	1.74	374.36	699.69
211	1.75	372.59	699.07
212	1.76	372.04	698.77
213	1.77	370.98	698.22
214	1.77	370.16	697.95
215	1.78	368.75	696.9
216	1.79	368.52	697.03
217	1.8	364.35	694.01
218	1.81	363.6	693.71
219	1.82	363.6	693.99
220	1.83	363.97	694.69
221	1.83	361.27	692.42
222	1.84	360.37	691.77
223	1.85	359.1	691.03
224	1.86	358.52	690.81
225	1.87	359.1	691.46
226	1.88	357.56	690.94
227	1.88	356.01	689.62
228	1.89	355.47	689.04
229	1.9	353.33	687.38
230	1.91	352.73	687.62
231	1.92	352.25	687.42
232	1.93	351.9	686.93
233	1.93	351.26	686.53
234	1.94	351.43	686.46
235	1.95	350.79	685.83
236	1.96	348.52	684.43
237	1.97	347.82	683.75
238	1.97	347.23	683.89
239	1.98	346.92	683.36
240	1.99	346.32	683.08
241	2	345.04	682.11
242	2.01	342.07	680.15
243	2.02	342.07	680.15
244	2.02	341.57	679.36
245	2.03	341.23	679.49
246	2.04	340.61	679.09
247	2.05	337.88	676.66
248	2.06	332.5	672.86
249	2.07	335.62	675.3
250	2.08	334.89	674.83
251	2.08	333.89	673.82
252	2.09	329.18	670.25
253	2.1	328.34	669.43
254	2.11	328.23	669.1
255	2.12	327.47	669.13
256	2.13	326.49	668.19
257	2.13	325.77	667.69
258	2.14	323.38	665.9
259	2.15	320.54	662.92
260	2.16	319.67	663.05
261	2.17	319	662.78
262	2.17	317.98	661.59
263	2.18	317.08	660.88
264	2.19	316.61	660.73
265	2.2	316.31	660.04
266	2.21	315.76	659.86
267	2.22	314.83	658.98
268	2.23	314.86	659.17
269	2.23	317.35	660.88
270	2.24	314.99	658.98
271	2.25	314.6	658.04
272	2.26	313.49	657.58
273	2.27	311.11	655.83
274	2.27	310.26	655.91
275	2.28	307.86	654.96
276	2.29	306.19	654.64
277	2.3	301.87	654.05
278	2.31	301.25	653.79
279	2.32	301.84	654.13
280	2.33	301.99	654.73
281	2.33	300.61	656.12
282	2.34	296.62	658.62
283	2.35	295.5	660.38
284	2.36	295.18	662.45
285	2.37	296.16	661.92
286	2.38	293.25	664.65
287	2.38	292.19	668.9
288	2.39	292.47	670.74
289	2.4	291.66	673.51
290	2.41	292.54	671.34
291	2.42	292.63	673.11
292	2.42	292.82	674.08
293	2.43	292.89	675.39
294	2.44	293.15	678.64
295	2.45	292.93	681.27
296	2.46	292.96	682.03
297	2.47	293.3	683.74
298	2.48	293.52	683.88
299	2.48	293.47	684.64
300	2.49	294.1	686.41
301	2.5	294.23	686.67
302	2.51	295.24	689.55
303	2.52	295.27	690.27
304	2.52	295.42	691.08
305	2.53	295.69	691.84
306	2.54	296.22	695.04
307	2.55	297.15	696.63
308	2.56	297.38	697.23
309	2.57	297.38	697.23
310	2.58	297.94	698.85
311	2.58	298.53	699.93
312	2.59	298.89	701.6
313	2.6	299.94	705.27
314	2.61	301.28	705.91
315	2.62	301.17	706.19
316	2.63	301.52	706.69
317	2.63	301.64	708.53
318	2.64	301.86	709.31
319	2.65	302.24	709.62
320	2.66	302.72	711.05
321	2.67	303.37	713.7
322	2.67	303.56	713.56
323	2.68	303.37	713.7
324	2.69	304.17	716.62
325	2.7	304.46	716.3
326	2.71	305.56	719.01
327	2.72	306.08	720.74
328	2.73	306.41	721.3
329	2.73	306.53	721.16
330	2.74	307.03	722.53
331	2.75	307.97	724.87
332	2.76	308.13	727.59
333	2.77	308.34	726.24
334	2.77	308.69	727.08
335	2.78	308.87	727.31
336	2.79	308.89	728.3
337	2.8	309.13	730.14
338	2.81	309.42	731.72
339	2.82	309.9	731.98
340	2.83	309.67	732.53
341	2.83	309.99	733.7
342	2.84	310.58	738.45
343	2.85	310.83	739.3
344	2.86	312.71	742.86
345	2.87	315.62	744.28
346	2.88	317.45	747.74
347	2.88	320.54	748.59
348	2.89	324.67	750.79
349	2.9	326.76	749.84
350	2.91	328.32	749.18
351	2.92	329.2	748.4
352	2.92	330.59	746.81
353	2.93	331.25	746.22
354	2.94	337.16	743.19
355	2.95	342.49	740.99
356	2.96	344.83	739.34
357	2.97	349.61	736.65
358	2.98	355.51	731.75
359	2.98	359.27	729.36
360	2.99	365.46	724.94
361	3	373.66	721.59
362	3.01	382.05	717.08
363	3.02	384.7	716.28
364	3.02	388.3	715.18
365	3.03	393.22	713.25
366	3.04	400.94	710.74
367	3.05	406.52	708.19
368	3.06	410.27	706.78
369	3.07	415.08	705.36
370	3.08	417.44	704.78
371	3.08	421.89	703.37
372	3.09	430.91	701.83
373	3.1	435.04	701.97
374	3.11	437.59	701.83
375	3.12	443.58	702.74
376	3.13	447.83	703.02
377	3.13	458.6	704.84
378	3.14	457.69	707.95
379	3.15	459.41	708.67
380	3.16	462.78	711.33
381	3.17	469.39	716.54
382	3.17	472.78	719.76
383	3.18	478.88	724.58
384	3.19	483.64	728.72
385	3.2	487.87	731.98
386	3.21	501.11	741.41
387	3.22	504.54	743.23
388	3.23	509.69	747.62
389	3.23	516.43	752.28
390	3.24	522.71	757.54
391	3.25	527.86	761.35
392	3.26	530.68	763.26
393	3.27	538.28	768.98
394	3.27	543.1	771.6
395	3.28	547.94	774.63
396	3.29	559.31	781.38
397	3.3	563.37	783.79
398	3.31	570.84	788.52
399	3.32	576.85	791.94
400	3.32	584.18	796.72
401	3.33	590.58	801.09
402	3.34	599.79	807.91
403	3.35	607.01	812.14
404	3.36	613.26	815.88
405	3.37	620.62	819.87
406	3.38	629.95	824.78
407	3.38	636.39	827.75
408	3.39	648.22	834.28
409	3.4	656.68	840.1
410	3.41	665	844.86
411	3.42	673.34	849.35
412	3.42	681.23	853.88
413	3.43	687.89	858.84
414	3.44	697.59	864.29
415	3.45	704.09	867.65
416	3.46	713.54	872.5
417	3.47	722.63	877.86
418	3.48	728.63	881.65
419	3.48	736.17	886.72
420	3.49	743.12	891.68
421	3.5	748.68	895.69
422	3.51	756.78	901.02
423	3.52	761.34	902.91
424	3.52	769.34	908.5
425	3.53	773.04	910.93
426	3.54	780.77	915.82
427	3.55	788.71	921.04
428	3.56	792.8	923.11
429	3.57	798.59	926.64
430	3.57	804.4	930.09
431	3.58	810.1	933.89
432	3.59	815.9	937.31
433	3.6	821.34	940.78
434	3.61	825.69	943.97
435	3.62	831.91	947.35
436	3.63	836.64	949.81
437	3.63	841.64	953.03
438	3.64	848.46	956.84
439	3.65	852.85	959.78
440	3.66	856.87	961.62
441	3.67	860.42	964.35
442	3.67	867.17	968.11
443	3.68	871.03	969.88
444	3.69	875.17	972.73
445	3.7	881.57	976.32
446	3.71	886.56	979.11
447	3.72	888.19	979.77
448	3.73	894.25	982.96
449	3.73	898.25	985.47
450	3.74	901.91	987.94
451	3.75	907.61	990.24
452	3.76	911.64	992.47
453	3.77	916.06	995.27
454	3.77	920.19	997.58
455	3.78	923.84	999.49
456	3.79	926.68	1001.69
457	3.8	931.06	1003.62
458	3.81	934.86	1006.22
459	3.82	939.68	1008.31
460	3.82	942.96	1010.09
461	3.83	945.65	1011.49
462	3.84	949.58	1014.08
463	3.85	952.98	1015.81
464	3.86	958.14	1019.64
465	3.87	959.11	1019.9
466	3.88	963.09	1023.2
467	3.88	964.25	1024.46
468	3.89	969.77	1029.22
469	3.9	971.66	1032.73
470	3.91	974.78	1037.66
471	3.92	977.8	1041.97
472	3.92	979.05	1044.1
473	3.93	981.87	1050.1
474	3.94	983.27	1055.18
475	3.95	984.06	1059.29
476	3.96	985.25	1063.03
477	3.97	987.66	1066.03
478	3.98	988.14	1070.3
479	3.98	988.99	1073.57
480	3.99	989.61	1076.64
481	4	990.99	1081.16
482	4.01	992.24	1084.22
483	4.02	993.99	1089.5
484	4.03	995.22	1093.69
485	4.03	995.34	1095.58
486	4.04	996.23	1098.5
487	4.05	997.12	1103.53
488	4.06	998.28	1106.36
489	4.07	998.7	1107.65
490	4.08	999.84	1112.86
491	4.08	1000.01	1113.89
492	4.09	1000.02	1117.39
493	4.1	1000.69	1120.18
494	4.11	1002.06	1122.98
495	4.12	1002.94	1123.75
496	4.13	1005.86	1128.1
497	4.13	1006.43	1131.04
498	4.14	1008.65	1133.85
499	4.15	1010.71	1135.23
500	4.16	1011.71	1136.03
501	4.17	1013.01	1137.68
502	4.17	1016.19	1140.15
503	4.18	1019.03	1141.21
504	4.19	1022.69	1141.31
505	4.2	1026.1	1141.78
506	4.21	1027.42	1142.02
507	4.22	1030.92	1142.09
508	4.22	1032.82	1142.21
509	4.23	1038.69	1142.64
510	4.24	1046.01	1141.08
511	4.25	1053.84	1139.72
512	4.26	1059.57	1138.89
513	4.27	1061.18	1138.64
514	4.28	1064.32	1138.11
515	4.28	1066.06	1138.03
516	4.29	1070.66	1138.08
517	4.3	1074.05	1137.77
518	4.31	1077.62	1137.47
519	4.32	1080.58	1136.71
520	4.33	1083.66	1136.38
521	4.33	1086.95	1136.57
522	4.34	1091.59	1136.55
523	4.35	1094.34	1136.53
524	4.36	1097.84	1135.57
525	4.37	1099.36	1135.87
526	4.38	1101.39	1135.56
527	4.38	1104.98	1135.31
528	4.39	1108.83	1135.42
529	4.4	1111.5	1135.25
530	4.41	1113.88	1135.03
531	4.42	1115.46	1134.93
532	4.42	1118.45	1134.83
533	4.43	1120.01	1134.53
534	4.44	1124.57	1134.32
535	4.45	1126.63	1133.76
536	4.46	1128.73	1134.28
537	4.47	1129.9	1133.94
538	4.47	1131.84	1133.77
539	4.48	1135.75	1132.36
540	4.49	1138.42	1131.79
541	4.5	1141.31	1131.41
542	4.51	1141.62	1131.3
543	4.52	1144.65	1130.85
544	4.53	1147.89	1130.24
545	4.53	1150.32	1130.18
546	4.54	1159.01	1128.93
547	4.55	1159.76	1128.02
548	4.56	1163.73	1127.58
549	4.57	1163.76	1127.18
550	4.58	1165.94	1127.01
551	4.58	1168.7	1126.99
552	4.59	1171.82	1126.53
553	4.6	1173.62	1126.08
554	4.61	1174.43	1125.94
555	4.62	1175.67	1125.88
556	4.63	1177.08	1125.65
557	4.63	1179.58	1125.67
558	4.64	1180.96	1125.57
559	4.65	1183.9	1125.48
560	4.66	1184.05	1125.33
561	4.67	1186.56	1125.19
562	4.67	1187.66	1124.87
563	4.68	1188.61	1124.55
564	4.69	1192.49	1123.98
565	4.7	1193.27	1124
566	4.71	1195.87	1123.02
567	4.72	1198.36	1122.47
568	4.72	1200.83	1121.7
569	4.73	1202.4	1122.02
570	4.74	1206.12	1121.89
571	4.75	1207.77	1121.45
572	4.76	1209.83	1119.98
573	4.77	1209.91	1119.99
574	4.78	1212.09	1118.19
575	4.78	1215.94	1115.66
576	4.79	1220.53	1112.94
577	4.8	1221.99	1111.95
578	4.81	1224.26	1110.63
579	4.82	1227.85	1106.84
580	4.83	1230.61	1104.86
581	4.83	1235.14	1099.65
582	4.84	1238.47	1095.79
583	4.85	1239.85	1094.09
584	4.86	1243.59	1089.5
585	4.87	1245.27	1088.13
586	4.88	1248.49	1084.54
587	4.88	1251.6	1081.62
588	4.89	1255.6	1077.26
589	4.9	1257.94	1074.92
590	4.91	1262.65	1070.82
591	4.92	1265.6	1068.38
592	4.92	1267.63	1066.08
593	4.93	1272	1061.99
594	4.94	1273.61	1060.16
595	4.95	1277.57	1056.25
596	4.96	1280.42	1054.46
597	4.97	1282.41	1053.18
598	4.97	1287.44	1048.23
599	4.98	1287.73	1046.27
600	4.99	1290.76	1043.05
601	5	1294.95	1039.73
602	5.01	1297.75	1038.01
603	5.02	1300.8	1036.67
604	5.03	1303.37	1033.07
605	5.03	1303.88	1029.8
606	5.04	1305.71	1028.04
607	5.05	1307.62	1026.11
608	5.06	1312.52	1021.94
609	5.07	1315.65	1022.14
610	5.08	1318.84	1018.77
611	5.08	1317.96	1016.64
612	5.09	1320.53	1012.92
613	5.1	1323.8	1012.23
614	5.11	1326.84	1010.65
615	5.12	1330.34	1007.44
616	5.13	1332.31	1005.75
617	5.13	1336.05	1001.03
618	5.14	1338.21	997.3
619	5.15	1340	998.44
620	5.16	1341.66	998.65
621	5.17	1348.69	995.16
622	5.17	1349.74	995.02
623	5.18	1354.6	992.36
624	5.19	1359.68	989.66
625	5.2	1368.23	987.51
626	5.21	1377.5	987.84
627	5.22	1383.2	986.78
628	5.22	1388.94	984.55
629	5.23	1400.6	982.78
630	5.24	1406.36	981.21
631	5.25	1415.81	978.59
632	5.26	1423.3	977.08
633	5.27	1430.08	975.46
634	5.28	1437.62	973.98
635	5.28	1442.98	973.04
636	5.29	1450.53	972.37
637	5.3	1459.38	970.18
638	5.31	1467.03	968.55
639	5.32	1472.42	968.39
640	5.33	1479.3	967.45
641	5.33	1486	965.39
642	5.34	1492.75	964.13
643	5.35	1499.42	962.68
644	5.36	1506.96	961.42
645	5.37	1513.05	959.82
646	5.38	1518.86	958.16
647	5.38	1525.26	955.72
648	5.39	1530.38	954.65
649	5.4	1536.73	953.83
650	5.41	1541.19	953.35
651	5.42	1546.98	952.39
652	5.42	1552.96	950.42
653	5.43	1557.57	949.49
654	5.44	1562.43	948.43
655	5.45	1568.26	947.49
656	5.46	1572.2	947.13
657	5.47	1575.69	946.29
658	5.47	1582	944.7
659	5.48	1587.8	942.88
660	5.49	1594.43	940.38
661	5.5	1597.11	940.3
662	5.51	1600.73	938.92
663	5.52	1605.24	937.7
664	5.53	1609.72	936.51
665	5.53	1614.07	934.46
666	5.54	1618.49	931.74
667	5.55	1621.2	930.43
668	5.56	1625.7	928.05
669	5.57	1629.51	924.87
670	5.58	1632.07	923.43
671	5.58	1635.74	920.01
672	5.59	1640.79	914.93
673	5.6	1644.41	911.43
674	5.61	1645.85	910.86
675	5.62	1649.71	906.9
676	5.63	1653.88	902.5
677	5.63	1655.33	901.08
678	5.64	1657.34	899.33
679	5.65	1661.04	895.29
680	5.66	1662.59	893.62
681	5.67	1665.95	890.83
682	5.67	1668.06	888.49
683	5.68	1670.22	886.85
684	5.69	1673.75	883.36
685	5.7	1675.75	881.4
686	5.71	1677.71	879.78
687	5.72	1681.49	876.39
688	5.72	1683.48	874.71
689	5.73	1685.85	872.62
690	5.74	1688.55	869.9
691	5.75	1690.79	867.82
692	5.76	1692.82	866.57
693	5.77	1695.07	864.55
694	5.78	1697.66	862.45
695	5.78	1699.61	860.81
696	5.79	1703	857.97
697	5.8	1705.04	856.37
698	5.81	1706.62	854.96
699	5.82	1708.41	854.02
700	5.83	1711.87	851.51
701	5.83	1714.19	848.77
702	5.84	1716.2	847.25
703	5.85	1717.85	846.15
704	5.86	1720.3	844.56
705	5.87	1721.32	843.39
706	5.88	1724.85	841.12
707	5.88	1727.58	838.94
708	5.89	1729.49	838.11
709	5.9	1732.11	836.25
710	5.91	1734.34	835.06
711	5.92	1736.59	834.5
712	5.92	1738.84	832.81
713	5.93	1741.09	831.51
714	5.94	1743.35	830.25
715	5.95	1746.96	829.48
716	5.96	1746.23	830.63
717	5.97	1747.95	829.39
718	5.97	1750.2	829.18
719	5.98	1753.55	827.67
720	5.99	1755.38	827.25
721	6	1758.01	826.67
722	6.01	1761.12	826.66
723	6.02	1762.11	826.6
724	6.03	1768.17	825.53
725	6.03	1769.23	824.39
726	6.04	1773.34	824.64
727	6.05	1774.36	824.28
728	6.06	1776.67	824.04
729	6.07	1779.4	824.5
730	6.08	1781.72	823.84
731	6.08	1783.68	823.53
732	6.09	1786.61	822.69
733	6.1	1790.06	823.05
734	6.11	1793.56	822.71
735	6.12	1794.24	823.04
736	6.13	1797.9	822.19
737	6.13	1799.54	822.3
738	6.14	1801.84	821.89
739	6.15	1806.12	821.48
740	6.16	1809.22	821.21
741	6.17	1809.99	820.61
742	6.17	1813.37	820.85
743	6.18	1813.47	820.88
744	6.19	1816.8	820.58
745	6.2	1818.32	820.53
746	6.21	1821.78	819.64
747	6.22	1823.01	819.82
748	6.22	1824.21	819.77
749	6.23	1827.48	819.69
750	6.24	1828.98	819.78
751	6.25	1830.04	819.21
752	6.26	1832.84	818.18
753	6.27	1834.87	817.59
754	6.28	1837.22	817.65
755	6.28	1840	816.47
756	6.29	1840.29	816.74
757	6.3	1841.34	816.04
758	6.31	1843.04	815.63
759	6.32	1844.73	814.23
760	6.33	1847.9	812.99
761	6.33	1850.31	810.88
762	6.34	1850.35	810.56
763	6.35	1850.7	808.92
764	6.36	1851.1	807.91
765	6.37	1851.85	806.32
766	6.38	1853.41	805
767	6.38	1854.99	801.41
768	6.39	1855.02	798.54
769	6.4	1855.25	797.64
770	6.41	1855.18	797.07
771	6.42	1854.8	793.07
772	6.42	1855.62	790.26
773	6.43	1855.36	787.57
774	6.44	1855.02	785.86
775	6.45	1854.04	783.61
776	6.46	1853.52	782.17
777	6.47	1853.08	781.22
778	6.47	1852.55	778.76
779	6.48	1852.03	776.89
780	6.49	1850.61	773.95
781	6.5	1849.46	771.74
782	6.51	1849.09	771.4
783	6.52	1848.26	769.87
784	6.52	1848.4	768.77
785	6.53	1848.48	769.03
786	6.54	1847.11	767
787	6.55	1845.6	765.01
788	6.56	1846.35	766.09
789	6.57	1844.82	763.16
790	6.58	1842.31	759.03
791	6.58	1842.26	758.41
792	6.59	1841.52	757.4
793	6.6	1839.96	755.61
794	6.61	1840.47	755.99
795	6.62	1839.48	754.69
796	6.63	1837.22	750.67
797	6.63	1836.01	749.08
798	6.64	1835.57	748.19
799	6.65	1835.15	747.15
800	6.66	1834.87	746.51
801	6.67	1834.52	746.07
802	6.67	1833.83	744.33
803	6.68	1832.72	742.96
804	6.69	1831.7	741.55
805	6.7	1831.07	739.24
806	6.71	1828	736.84
807	6.72	1826.83	733.9
808	6.72	1828.35	735.81
809	6.73	1826.59	734.29
810	6.74	1825.01	731.18
811	6.75	1824.88	731.98
812	6.76	1823.68	729.9
813	6.77	1823.3	728.49
814	6.77	1822.57	727.55
815	6.78	1822.63	728.03
816	6.79	1822.11	727.42
817	6.8	1820.48	725.23
818	6.81	1819.47	725.48
819	6.82	1819.27	723.69
820	6.83	1819.34	722.21
821	6.83	1818.21	720.89
822	6.84	1818.22	719.65
823	6.85	1818.82	721.78
824	6.86	1817.57	717.69
825	6.87	1816.92	718.53
826	6.88	1816.55	717.56
827	6.88	1817.02	715.31
828	6.89	1815.74	715.9
829	6.9	1816.58	716.21
830	6.91	1817.04	715.83
831	6.92	1816.86	715.41
832	6.92	1814.11	712.01
833	6.93	1815.24	710.6
834	6.94	1814.46	710.78
835	6.95	1814.12	710.19
836	6.96	1814.18	710.97
837	6.97	1814.77	710.33
838	6.97	1813.93	709.18
839	6.98	1814.11	706.12
840	6.99	1814.07	706.42
841	7	1814.39	707.86
842	7.01	1813.09	705.97
843	7.02	1813.33	708.52
844	7.02	1813.82	705.5
845	7.03	1813.65	705.12
846	7.04	1813.21	703.73
847	7.05	1813.21	702.28
848	7.06	1812.8	702.25
849	7.07	1812.25	701.7
850	7.08	1811.83	698.09
851	7.08	1813.42	691.79
852	7.09	1811.7	695.22
853	7.1	1811.43	695.9
854	7.11	1812	695.53
855	7.12	1810.67	694.58
856	7.13	1811.13	686.95
857	7.13	1810.27	684.14
858	7.14	1810.26	683.63
859	7.15	1810.34	684.24
860	7.16	1810.23	684.32
861	7.17	1809.78	682.88
862	7.17	1809.46	680.48
863	7.18	1805.01	672.52
864	7.19	1805.09	673.68
865	7.2	1806.35	675.82
866	7.21	1806.19	676.1
867	7.22	1804.24	671.98
868	7.22	1802.23	665.87
869	7.23	1800.96	663.25
870	7.24	1800.79	661.59
871	7.25	1800.92	661.74
872	7.26	1801.5	663.78
873	7.27	1800.86	662
874	7.27	1798.1	651.41
875	7.28	1797.17	649.1
876	7.29	1797.18	648.45
877	7.3	1797.83	651.33
878	7.31	1796.87	646.33
879	7.32	1796.35	645.63
880	7.33	1795.75	643.02
881	7.33	1795.17	641.22
882	7.34	1794.74	638.29
883	7.35	1794.79	638.09
884	7.36	1793.84	635.6
885	7.37	1792.52	631.27
886	7.38	1792.11	630.29
887	7.38	1791.62	629.06
888	7.39	1791.3	628.11
889	7.4	1790.97	626.99
890	7.41	1790.96	625.65
891	7.42	1790.11	623.81
892	7.42	1789.29	623.29
893	7.43	1789.16	622.33
894	7.44	1788.79	621.44
895	7.45	1787.95	618.39
896	7.46	1788.15	618.41
897	7.47	1787.81	617.84
898	7.47	1786.96	615.69
899	7.48	1785.89	612.75
900	7.49	1785.89	612.75
901	7.5	1785.26	611.12
902	7.51	1785.61	611.76
903	7.52	1784.86	609.15
904	7.52	1783.89	606.24
905	7.53	1783.5	605.2
906	7.54	1783.16	604.53
907	7.55	1782.42	602.69
908	7.56	1781.59	599.42
909	7.57	1781.59	599.42
910	7.58	1781.07	597.29
911	7.58	1781.07	597.9
912	7.59	1780.92	596.95
913	7.6	1780.21	593.98
914	7.61	1779.84	593.12
915	7.62	1779.22	591.73
916	7.63	1779.19	590.58
917	7.63	1778.59	588.58
918	7.64	1778.17	587.02
919	7.65	1777.74	586.36
920	7.66	1778.01	586.06
921	7.67	1776.57	581.28
922	7.67	1776.23	580.18
923	7.68	1775.84	579.02
924	7.69	1775.57	578.01
925	7.7	1775.55	577.29
926	7.71	1775.42	576.38
927	7.72	1775.42	576.38
928	7.72	1775.07	575.3
929	7.73	1774.68	573.84
930	7.74	1774.43	573.47
931	7.75	1773.42	570.72
932	7.76	1773.49	570.43
933	7.77	1772.01	564.4
934	7.77	1771.61	563.87
935	7.78	1771.61	563.87
936	7.79	1771.57	563.11
937	7.8	1771.38	561.84
938	7.81	1771.23	560.95
939	7.82	1770.97	559.98
940	7.83	1770.75	559.75
941	7.83	1770.64	560
942	7.84	1770.64	560
943	7.85	1770.15	558.23
944	7.86	1769.69	556.02
945	7.87	1770.03	556.76
946	7.88	1769.22	554.17
947	7.88	1769.22	554.17
948	7.89	1768.36	550.66
949	7.9	1768.07	549.57
950	7.91	1768	548.63
951	7.92	1768.07	548.59
952	7.92	1767.38	547.54
953	7.93	1766.88	545.4
954	7.94	1766.47	545.64
955	7.95	1766.59	544.17
956	7.96	1766.59	544.17
957	7.97	1765.59	541.81
958	7.97	1764.9	538.51
