200	0	2136.61	2150.83	2196.79	2196.67	2298.91	2268.3	2148	2212.88	2166	2231.04	469.06	381.91	455.52	455.11	357.9	399.01	258	364.4	296	388.46
201	0.03	2138.12	2154.11	2195.87	2199.92	2298.82	2273.54	2147	2210.28	2162	2228.39	471.72	384.02	459.44	454.28	360.57	401.63	255.5	367.71	296	390.31
202	0.07	2139.72	2156.9	2194.12	2200	2298.06	2276.76	2146	2207.9	2158.75	2226.58	474.56	385.4	464.58	455.75	363.96	403.82	251.25	370.77	296	391.75
203	0.1	2141.51	2159.23	2192.69	2197	2296.48	2279.02	2145.25	2204.26	2157	2225.16	477.6	387.02	471.87	459.75	368.55	405.76	246.75	373.28	295.25	392.94
204	0.13	2144.2	2160.63	2191.75	2194	2294.72	2277.75	2145.75	2199.64	2156.56	2223.65	480.62	388.57	478.75	462.75	373.14	409	244.5	375.42	294.1	394.16
205	0.17	2147.98	2162.5	2189.25	2191.5	2293.5	2273.25	2147.75	2197.25	2155.42	2222.1	482.99	388	482.5	465.5	376.5	414.25	242.75	379	293.52	395.35
206	0.2	2152.67	2165.5	2188.25	2188.25	2292.25	2270.75	2151	2196.75	2151.51	2220.68	484.65	386.5	486	469.25	380	419.25	238.5	383.25	292.32	396.43
207	0.23	2157.12	2169	2190.5	2186	2289.75	2269	2154.5	2196.25	2146.16	2219.37	485.68	386	492	471	384.25	426.25	233.25	386.5	290	397.46
208	0.27	2160.75	2174.75	2194.25	2185.25	2285.75	2266.25	2157.25	2195.75	2140.66	2218.1	486.5	385.75	497.25	471	388.75	433.5	229.75	390	287.06	398.56
209	0.3	2164.25	2181.25	2199.25	2184	2281.5	2263.35	2160.42	2195	2134.85	2216.94	487	384.5	500	471.5	392.25	437.59	226.63	393	283.66	400.18
210	0.33	2167.25	2186	2205	2182	2276.81	2259.21	2165.23	2193.25	2129.22	2215.87	487	381.25	501.5	472.5	396.24	441.6	223.32	396	279.63	402.43
211	0.37	2170.5	2189	2212	2179.75	2271.56	2255.21	2171.88	2190.5	2124.02	2214.85	487.25	377.5	501.5	473	402.11	445.49	220.87	400.75	274.37	404.84
212	0.4	2174.25	2192.5	2218.25	2176.75	2267.19	2252.22	2178.13	2187.25	2117.47	2214.21	487.25	374.75	500.5	473	407.06	448.31	219.41	406.5	267.77	406.64
213	0.43	2177.75	2197.75	2221	2174.5	2263.92	2248.93	2183.14	2184.25	2108.2	2213.83	487	372	499.5	473	410.33	451.38	218.45	411.75	260.69	407.9
214	0.47	2180.75	2201.25	2222	2171.75	2260.62	2246.05	2188.89	2182.5	2098.17	2212.87	487	369.25	498	472.75	413.64	454.04	217.59	416.25	253.97	409.72
215	0.5	2182.25	2202.25	2224.5	2167.25	2256.98	2244.25	2195.11	2181.5	2089.29	2211.42	487	366.75	492.75	472.25	417.29	455	217.76	421	247.45	412.02
216	0.53	2184	2202.25	2230.25	2163.25	2253.41	2240.75	2200.46	2181	2079.17	2210.19	487.25	365.25	482.5	472	420.61	455.25	219.38	424.25	241.3	413.91
217	0.57	2188	2202.75	2236.5	2158.25	2249.94	2235	2205.07	2179.75	2065.04	2208.46	488.25	363	473.75	472	422.81	455.75	221.93	427	237.22	415.66
218	0.6	2193	2204.25	2239.75	2151.75	2246.88	2231	2209.82	2177	2050.08	2206.61	489.5	358	470	471.5	423.74	455.75	224.93	431	235.87	418.56
219	0.63	2198.75	2203.75	2242.5	2144.75	2244.75	2229.25	2215.14	2175	2035.16	2208	489	353.75	467	468.5	424.5	455.75	228.12	434.25	235.93	423
220	0.67	2206.75	2201.25	2246.25	2136.64	2244	2227.5	2220.51	2174.25	2018.47	2211.5	485	349.75	463.5	463.44	425	456.25	231.42	436.5	237.37	426.5
221	0.7	2214.25	2199.33	2249	2127.22	2243.5	2225.25	2225.12	2174	2002.38	2213.5	479.5	343.54	460.75	458.65	425	456	235.29	437	239.76	427.25
222	0.73	2217	2196.89	2251.75	2117.54	2242.25	2223	2228.82	2174	1986.86	2215.75	476.5	338.46	457.25	453.67	425	455.25	240.38	437.5	242.68	427.75
223	0.77	2218.5	2192.52	2254.75	2109.81	2241	2220	2232.03	2173.25	1971.81	2219	475	335.37	453.75	448.71	425.25	455.25	246.43	441	247.46	429.25
224	0.8	2222.75	2186.38	2256.25	2104.21	2239.5	2214	2235.23	2169.5	1958.3	2221.25	471.75	331.92	452.25	443.91	427	455.5	252.78	446.25	253.8	430
225	0.83	2228	2179.7	2256	2098.37	2237.5	2207.75	2238.59	2162.74	1944.15	2222.25	466.5	328.08	452	438.09	429.75	455.25	258.95	451.69	260.97	428.75
226	0.87	2231.5	2174.1	2257	2090.15	2234.25	2205.25	2241.91	2156.01	1929.08	2223.25	461	324.98	451	431.76	431.5	455	264.83	456.14	269.66	425.25
227	0.9	2232.25	2167.54	2260.75	2080.19	2229.75	2204.5	2244.84	2150.13	1914.76	2228.5	457.5	322.29	447.5	425.98	432.5	455	270.69	458.9	279.29	420.5
228	0.93	2232	2158.36	2263.75	2071.11	2226	2201.75	2247.1	2144.73	1900.84	2236.5	455.25	319.4	443	420.66	433.75	455.25	277.34	460.42	288.47	416.5
229	0.97	2232	2149.18	2264.75	2063.61	2223.25	2197.25	2248.37	2140.21	1886.65	2240	451.75	316.63	440.5	415.33	435	455.5	284.76	460.93	297.86	415
230	1	2233	2140.88	2266.75	2056.65	2221	2194.5	2248.6	2135.11	1872.59	2240	447.25	313.72	438.25	410.11	436.5	455.25	291.75	460.92	307.13	415
231	1.03	2235.25	2131.06	2270.25	2048.96	2218.75	2193	2248.36	2128.18	1858.43	2240.75	442	310.53	434.75	405.52	438.75	455	298.09	461.03	315.08	412
232	1.07	2237.5	2119.29	2272	2039.38	2214.75	2188.5	2248.04	2120.97	1843.92	2242	434.75	307.64	433	402.43	440	455.5	304.24	460.76	322.85	405.25
233	1.1	2238.25	2107.81	2272.09	2029.23	2207	2180.39	2247.73	2115.38	1829.21	2242.5	426.75	305.1	431.4	401.22	439.25	456.61	309.99	459.59	330.26	398.5
234	1.13	2235.75	2098	2272.15	2020.1	2196.13	2172.55	2247.48	2110.98	1813.35	2242.75	419.75	302.64	427.76	400.63	438.43	457.11	315.26	457.83	336.17	390.5
235	1.17	2227.5	2087.53	2271.95	2011.85	2185.51	2166.55	2247.3	2104.67	1796.51	2243.5	413.25	300.67	424.6	399.62	438.59	456.56	320.39	455.23	341.46	379
236	1.2	2216.5	2075.07	2271.64	2003.61	2178.52	2159.97	2247.22	2095.75	1779.55	2244.5	406.84	299.68	422.13	398.39	437.83	455.62	325.51	452.13	345.71	368.75
237	1.23	2210.47	2063.59	2271.33	1994.4	2174.66	2152.67	2247.25	2087.66	1761.77	2245	399.27	299.51	419.5	397.47	435.75	454.64	330.24	449.38	348.85	365
238	1.27	2206.04	2053.36	2271.14	1985.05	2170.84	2147.22	2247.48	2081.45	1743.35	2244.25	391.33	299.48	416.42	396.66	433.41	453.69	334.35	446.57	352.47	363
239	1.3	2196.02	2042.33	2270.88	1976.7	2165.09	2143.32	2248.37	2074.46	1724.85	2242.75	386.03	299.85	412.66	394.94	430.62	452.51	338.08	442.91	355.9	359
